symbol,price,quantity,side,ask_inclusive_of_buy_spread,buy_spread,timestamp
ETH-USD,3741.98156224882,1,ask,3752.03,0.00268533,2024-12-11T08:36:16.49789316-05:00
ETH-USD,3751.903955,1,ask,3752.026195,0.00003258,2024-12-11T08:37:17.349103088-05:00
ETH-USD,3749.3860075,1,ask,3749.638285,0.00006729,2024-12-11T08:38:18.186698675-05:00
ETH-USD,3743.886495,1,ask,3744.517095,0.00016843,2024-12-11T08:39:19.070071862-05:00
ETH-USD,3732.6481725,1,ask,3733.348585,0.00018764,2024-12-11T08:40:19.95339514-05:00
ETH-USD,3728.85627,1,ask,3729.13478,0.00007469,2024-12-11T08:41:20.780294304-05:00
ETH-USD,3735.6489925,1,ask,3735.8203,0.00004586,2024-12-11T08:42:21.611329925-05:00
ETH-USD,3743.607315,1,ask,3743.834855,0.00006078,2024-12-11T08:43:22.422311197-05:00
ETH-USD,3745.1582475,1,ask,3745.466495,0.00008231,2024-12-11T08:44:23.234390172-05:00
ETH-USD,3741.4922025,1,ask,3741.61881,0.00003384,2024-12-11T08:45:24.048406766-05:00
ETH-USD,3740.512966,1,ask,3740.65881,0.00003899,2024-12-11T08:46:24.8984575-05:00
ETH-USD,3741.0977225,1,ask,3741.228285,0.0000349,2024-12-11T08:47:25.696834927-05:00
ETH-USD,3742.692207,1,ask,3742.852624,0.00004286,2024-12-11T08:48:26.491475008-05:00
ETH-USD,3740.9572035,1,ask,3741.067097,0.00002938,2024-12-11T08:49:27.284628782-05:00
ETH-USD,3739.54582,1,ask,3739.65448,0.00002906,2024-12-11T08:50:28.112722706-05:00
ETH-USD,3736.223285,1,ask,3736.30284,0.00002129,2024-12-11T08:51:28.899878963-05:00
ETH-USD,3735.7823525,1,ask,3735.95284,0.00004564,2024-12-11T08:52:29.690238343-05:00
ETH-USD,3734.865895,1,ask,3735.090375,0.0000601,2024-12-11T08:53:30.546429545-05:00
ETH-USD,3738.7779475,1,ask,3738.840375,0.0000167,2024-12-11T08:54:31.341358042-05:00
ETH-USD,3735.418135,1,ask,3735.63017,0.00005676,2024-12-11T08:55:32.061447069-05:00
ETH-USD,3739.4857075,1,ask,3739.594255,0.00002903,2024-12-11T08:56:32.864199389-05:00
ETH-USD,3742.1312325,1,ask,3742.360525,0.00006127,2024-12-11T08:57:33.698314656-05:00
ETH-USD,3744.3929475,1,ask,3744.47418,0.00002169,2024-12-11T08:58:34.475971528-05:00
ETH-USD,3747.17679,1,ask,3747.25433,0.00002069,2024-12-11T08:59:43.094770927-05:00
ETH-USD,3747.507015,1,ask,3747.878585,0.00009915,2024-12-11T09:00:43.889020968-05:00
ETH-USD,3746.341865,1,ask,3746.672465,0.00008825,2024-12-11T09:01:44.70023858-05:00
ETH-USD,3750.0537675,1,ask,3750.18239,0.0000343,2024-12-11T09:02:45.520110438-05:00
ETH-USD,3749.2,1,ask,3749.41015,0.00005605,2024-12-11T09:03:46.349482072-05:00
ETH-USD,3743.400745,1,ask,3743.57224,0.00004581,2024-12-11T09:04:47.169290495-05:00
ETH-USD,3746.7992175,1,ask,3747.01254,0.00005693,2024-12-11T09:05:47.968077898-05:00
ETH-USD,3745.19291,1,ask,3745.388285,0.00005217,2024-12-11T09:06:48.808929613-05:00
ETH-USD,3740.31306,1,ask,3740.416345,0.00002761,2024-12-11T09:07:49.632487159-05:00
ETH-USD,3736.064925,1,ask,3736.23433,0.00004534,2024-12-11T09:08:50.465477972-05:00
ETH-USD,3735.9377975,1,ask,3736.12,0.00004877,2024-12-11T09:09:51.294452048-05:00
ETH-USD,3730.555,1,ask,3730.8,0.00006567,2024-12-11T09:10:52.146258132-05:00
ETH-USD,3731.056715,1,ask,3731.32,0.00007057,2024-12-11T09:11:52.97357881-05:00
ETH-USD,3730.8229475,1,ask,3730.958135,0.00003624,2024-12-11T09:12:53.769283883-05:00
ETH-USD,3727.80806,1,ask,3727.914255,0.00002849,2024-12-11T09:13:54.615425989-05:00
ETH-USD,3732.356045,1,ask,3732.67224,0.00008472,2024-12-11T09:14:55.457975307-05:00
ETH-USD,3725.6318275,1,ask,3725.70433,0.00001946,2024-12-11T09:15:56.213315453-05:00
ETH-USD,3723.781045,1,ask,3723.85657,0.00002028,2024-12-11T09:16:57.158929551-05:00
ETH-USD,3719.6036925,1,ask,3719.680225,0.00002058,2024-12-11T09:17:58.019487603-05:00
ETH-USD,3725.5295875,1,ask,3725.592015,0.00001676,2024-12-11T09:18:58.853908142-05:00
ETH-USD,3726.90612,1,ask,3727.010525,0.00002801,2024-12-11T09:19:59.669193802-05:00
ETH-USD,3724.83858,1,ask,3725.45,0.00016415,2024-12-11T09:21:00.468750978-05:00
ETH-USD,3729.395,1,ask,3729.67,0.00007374,2024-12-11T09:22:01.278537501-05:00
ETH-USD,3734.0783225,1,ask,3734.12866,0.00001348,2024-12-11T09:23:02.107842162-05:00
ETH-USD,3734.7109325,1,ask,3734.83,0.00003188,2024-12-11T09:24:02.856591521-05:00
ETH-USD,3737.1849625,1,ask,3737.270225,0.00002281,2024-12-11T09:25:03.709152523-05:00
ETH-USD,3740.3789175,1,ask,3740.49612,0.00003133,2024-12-11T09:26:04.498095867-05:00
ETH-USD,3739.6590675,1,ask,3739.830375,0.00004581,2024-12-11T09:27:05.432566148-05:00
ETH-USD,3731.1677975,1,ask,3731.202015,0.00000917,2024-12-11T09:28:06.254942816-05:00
ETH-USD,3732.2703375,1,ask,3732.320675,0.00001349,2024-12-11T09:29:07.088470238-05:00
ETH-USD,3729.965,1,ask,3730.518585,0.00014842,2024-12-11T09:30:07.911076297-05:00
ETH-USD,3727.9610825,1,ask,3728.194405,0.00006259,2024-12-11T09:31:08.770929685-05:00
ETH-USD,3728.7781725,1,ask,3728.83657,0.00001566,2024-12-11T09:32:09.641326598-05:00
ETH-USD,3727.1842255,1,ask,3727.523156,0.00009093,2024-12-11T09:33:10.475142027-05:00
ETH-USD,3738.2908575,1,ask,3738.342165,0.00001372,2024-12-11T09:34:11.348428355-05:00
ETH-USD,3739.753367,1,ask,3739.895094,0.0000379,2024-12-11T09:35:12.15112273-05:00
ETH-USD,3743.5400375,1,ask,3743.656345,0.00003107,2024-12-11T09:36:12.978972244-05:00
ETH-USD,3743.688135,1,ask,3743.892465,0.00005458,2024-12-11T09:37:13.892219233-05:00
ETH-USD,3742.892316,1,ask,3743.169187,0.00007397,2024-12-11T09:38:14.726359744-05:00
ETH-USD,3738.140081,1,ask,3739.080162,0.00025148,2024-12-11T09:39:15.556381653-05:00
ETH-USD,3737.8515355,1,ask,3738.031356,0.00004811,2024-12-11T09:40:16.42473044-05:00
ETH-USD,3743.0354895,1,ask,3743.225159,0.00005067,2024-12-11T09:41:17.296673021-05:00
ETH-USD,3733.283831,1,ask,3733.577737,0.00007873,2024-12-11T09:42:18.146015352-05:00
ETH-USD,3735.3042925,1,ask,3735.818585,0.00013768,2024-12-11T09:43:18.991106049-05:00
ETH-USD,3736.95709,1,ask,3737.16418,0.00005542,2024-12-11T09:44:19.904206738-05:00
ETH-USD,3743.941345,1,ask,3744.489168,0.00014632,2024-12-11T09:45:20.684234323-05:00
ETH-USD,3754.0074275,1,ask,3754.314855,0.00008189,2024-12-11T09:46:21.562225883-05:00
ETH-USD,3757.854775,1,ask,3758.228285,0.00009939,2024-12-11T09:47:22.44213317-05:00
ETH-USD,3759.8203,1,ask,3759.914855,0.00002515,2024-12-11T09:48:23.272381347-05:00
ETH-USD,3762.5710115,1,ask,3762.761658,0.00005067,2024-12-11T09:49:24.11580771-05:00
ETH-USD,3765.74,1,ask,3766,0.00006904,2024-12-11T09:50:24.969752746-05:00
ETH-USD,3770.08179,1,ask,3770.418435,0.00008929,2024-12-11T09:51:25.824864241-05:00
ETH-USD,3773.243135,1,ask,3773.434855,0.00005081,2024-12-11T09:52:26.670191072-05:00
ETH-USD,3776.3714575,1,ask,3776.612915,0.00006394,2024-12-11T09:53:27.508884739-05:00
ETH-USD,3772.923285,1,ask,3773.120825,0.00005236,2024-12-11T09:54:28.371497351-05:00
ETH-USD,3777.6044425,1,ask,3777.908885,0.00008059,2024-12-11T09:55:29.153876636-05:00
ETH-USD,3768.0675725,1,ask,3768.42,0.00009353,2024-12-11T09:56:30.013009079-05:00
ETH-USD,3773.452015,1,ask,3773.754855,0.00008026,2024-12-11T09:57:30.910282151-05:00
ETH-USD,3771.5272725,1,ask,3771.75,0.00005905,2024-12-11T09:58:31.72938115-05:00
ETH-USD,3776.3025725,1,ask,3776.53,0.00006022,2024-12-11T09:59:32.532441642-05:00
ETH-USD,3775.9175725,1,ask,3776.29,0.00009863,2024-12-11T10:00:33.422607716-05:00
ETH-USD,3773.3457075,1,ask,3774.02,0.0001787,2024-12-11T10:01:34.255654441-05:00
ETH-USD,3769.92246,1,ask,3770.13,0.00005505,2024-12-11T10:02:35.145710322-05:00
ETH-USD,3774.8136175,1,ask,3775.11209,0.00007907,2024-12-11T10:03:35.98322128-05:00
ETH-USD,3778.5069775,1,ask,3779.178585,0.00017774,2024-12-11T10:04:36.799147464-05:00
ETH-USD,3782.8192925,1,ask,3783.174855,0.00009399,2024-12-11T10:05:37.692207185-05:00
ETH-USD,3784.355,1,ask,3784.594855,0.00006338,2024-12-11T10:06:38.581792793-05:00
ETH-USD,3788.672015,1,ask,3788.904855,0.00006146,2024-12-11T10:07:39.461671485-05:00
ETH-USD,3784.33403,1,ask,3784.52254,0.00004981,2024-12-11T10:08:40.356677676-05:00
ETH-USD,3779.645,1,ask,3779.794855,0.00003965,2024-12-11T10:09:41.133674072-05:00
ETH-USD,3778.3992175,1,ask,3778.594855,0.00005178,2024-12-11T10:10:41.997160458-05:00
ETH-USD,3786.551865,1,ask,3786.728585,0.00004667,2024-12-11T10:11:42.883799997-05:00
ETH-USD,3787.4,1,ask,3787.86,0.00012146,2024-12-11T10:12:43.729698086-05:00
ETH-USD,3787.386055,1,ask,3787.566515,0.00004765,2024-12-11T10:13:44.503164546-05:00
ETH-USD,3787.56359,1,ask,3787.88166,0.00008398,2024-12-11T10:14:45.367314131-05:00
ETH-USD,3796.9199625,1,ask,3797.0406,0.00003177,2024-12-11T10:15:46.21861732-05:00
